Código	Mes	CWD	Estación	Departamento	Provincia	Distrito	Longitud	Latitud	Altitud (msnm)	Sector
106056	10	3	SANTA-CRUZ	CAJAMARCA	SANTA CRUZ	SANTA CRUZ	-78.94761389	-6.616566667	2002	SIERRA NORTE OCCIDENTAL
106056	11	3	SANTA-CRUZ	CAJAMARCA	SANTA CRUZ	SANTA CRUZ	-78.94761389	-6.616566667	2002	SIERRA NORTE OCCIDENTAL
106056	12	3	SANTA-CRUZ	CAJAMARCA	SANTA CRUZ	SANTA CRUZ	-78.94761389	-6.616566667	2002	SIERRA NORTE OCCIDENTAL
106057	1	6	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	2	6	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	3	7	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	4	5	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	5	4	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	6	2	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	7	2	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	8	2	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	9	3	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	10	5	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	11	5	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106057	12	5	CUTERVO	CAJAMARCA	CUTERVO	CUTERVO	-78.80512222	-6.379638889	2668	SIERRA NORTE ORIENTAL
106058	1	2	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	2	3	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	3	4	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	4	4	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	5	2	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	6	1	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	7	1	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	8	1	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	9	2	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	10	4	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	11	3	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106058	12	3	COCHABAMBA	CAJAMARCA	CHOTA	COCHABAMBA	-78.88860278	-6.460088889	1653	SIERRA NORTE ORIENTAL
106060	1	5	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	2	6	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	3	6	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	4	5	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	5	4	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	6	2	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	7	1	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	8	1	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	9	3	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	10	4	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	11	4	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106060	12	4	CUEVA-BLANCA	LAMBAYEQUE	FERREÑAFE	INCAHUASI	-79.4045	-6.1313	3300	SIERRA NORTE ORIENTAL
106061	1	5	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	2	7	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	3	10	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	4	4	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	5	3	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	6	2	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	7	0	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	8	0	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	9	1	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	10	1	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	11	2	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106061	12	3	TOCMOCHE	CAJAMARCA	CHOTA	TOCMOCHE	-79.355716	-6.410091	1399	SIERRA NORTE OCCIDENTAL
106065	1	3	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	2	3	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	3	4	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	4	3	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	5	2	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	6	1	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	7	1	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	8	1	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	9	1	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	10	3	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	11	3	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106065	12	4	HACIENDA-PUCARA	CAJAMARCA	JAEN	PUCARA 	-79.13388889	-6.041666667	1061.6	SIERRA NORTE ORIENTAL
106067	1	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	2	6	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	3	6	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	4	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	5	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	6	3	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	7	3	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	8	2	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	9	3	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	10	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	11	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106067	12	4	QUEROCOTILLO	CAJAMARCA	CUTERVO	QUEROCOTILLO	-79.03695556	-6.273655556	1970	SIERRA NORTE ORIENTAL
106068	1	4	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	2	5	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	3	8	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	4	6	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	5	4	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	6	1	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	7	1	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	8	1	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	9	3	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	10	4	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	11	3	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106068	12	3	UDIMA	CAJAMARCA	SANTA CRUZ	CATACHE	-79.09377	-6.81474	2466	SIERRA NORTE OCCIDENTAL
106077	1	7	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	2	9	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	3	11	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	4	7	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	5	5	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	6	2	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	7	2	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	8	2	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	9	5	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	10	7	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	11	6	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106077	12	7	CHUGUR	CAJAMARCA	HUALGAYOC	CHUGUR	-78.73694444	-6.67055556	2590	SIERRA NORTE OCCIDENTAL
106083	1	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	2	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	3	6	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	4	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	5	4	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	6	4	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	7	4	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	8	3	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	9	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	10	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	11	4	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106083	12	5	SORITOR	SAN MARTIN	MOYOBAMBA	SORITOR	-77.09708333	-6.143833333	902	SELVA NORTE ALTA
106084	1	4	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	2	6	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	3	7	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	4	5	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	5	4	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	6	1	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	7	1	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	8	1	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	9	3	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	10	5	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	11	5	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106084	12	4	CHOTANO	CAJAMARCA	CHOTA	LAJAS	-78.738852	-6.562159	2163.4	SIERRA NORTE ORIENTAL
106088	1	4	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	2	6	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	3	6	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	4	4	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	5	3	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	6	3	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	7	2	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	8	3	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	9	3	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	10	4	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	11	4	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106088	12	5	JEPELACIO	SAN MARTIN	MOYOBAMBA	JEPELACIO	-76.90761111	-6.11275	1057	SELVA NORTE ALTA
106091	1	3	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	2	3	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	3	4	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	4	4	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	5	2	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	6	2	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	7	2	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	8	2	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	9	3	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	10	4	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	11	3	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106091	12	3	SAN-PABLO	SAN MARTIN	BELLAVISTA	SAN PABLO	-76.57625	-6.809555556	270	SELVA NORTE BAJA
106092	1	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	2	4	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	3	4	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	4	4	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	5	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	6	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	7	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	8	2	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	9	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	10	4	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	11	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106092	12	3	ALAO	SAN MARTIN	EL DORADO	SAN MARTIN	-76.73805556	-6.517	421	SELVA NORTE BAJA
106094	1	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	2	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	3	4	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	4	4	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	5	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	6	2	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	7	2	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	8	2	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	9	2	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	10	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	11	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106094	12	3	CUÑUMBUQUE	SAN MARTIN	LAMAS	CUÑUMBUQUI	-76.48075	-6.50825	230	SELVA NORTE BAJA
106095	1	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	2	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	3	3	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	4	3	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	5	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	6	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	7	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	8	1	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	9	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	10	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	11	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106095	12	2	PICOTA	SAN MARTIN	PICOTA	PICOTA	-76.330215	-6.9198917	220	SELVA NORTE BAJA
106096	1	4	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	2	5	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	3	4	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	4	5	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	5	4	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	6	4	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	7	3	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	8	3	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	9	3	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
106096	10	4	SAN-ANTONIO	SAN MARTIN	SAN MARTIN	SAN ANTONIO	-76.40719722	-6.412738889	467	SELVA NORTE BAJA
